,Dataset,Model,Correlation,p-value,L1 Loss
10361,BIG5,Average Response,0.0,0.0,1.3
10362,BIG5,Average Response,0.0,0.0,0.96
10363,BIG5,Average Response,0.0,0.0,1.41
10364,BIG5,Average Response,0.0,0.0,1.08
10365,BIG5,Average Response,0.0,0.0,1.53
10366,BIG5,Average Response,0.0,0.0,1.48
10367,BIG5,Average Response,0.0,0.0,1.16
10368,BIG5,Average Response,0.0,0.0,1.06
10369,BIG5,Average Response,0.0,0.0,1.25
10370,BIG5,Average Response,0.0,0.0,0.69
10371,BIG5,Average Response,0.0,0.0,1.18
10372,BIG5,Average Response,0.0,0.0,1.28
10373,BIG5,Average Response,0.0,0.0,1.25
10374,BIG5,Average Response,0.0,0.0,1.2
10375,BIG5,Average Response,0.0,0.0,1.0
10376,BIG5,Average Response,0.0,0.0,1.41
10377,BIG5,Average Response,0.0,0.0,1.02
10378,BIG5,Average Response,0.0,0.0,0.77
10379,BIG5,Average Response,0.0,0.0,1.55
10380,BIG5,Average Response,0.0,0.0,1.12
10381,BIG5,Average Response,-0.241825,0.015353,1.22
10382,BIG5,Average Response,0.0,0.0,1.03
10383,BIG5,Average Response,0.0,0.0,0.98
10384,BIG5,Average Response,0.0,0.0,1.3
10385,BIG5,Average Response,0.0,0.0,0.87
10386,BIG5,Average Response,0.0,0.0,1.19
10387,BIG5,Average Response,0.0,0.0,1.21
10388,BIG5,Average Response,0.0,0.0,0.98
10389,BIG5,Average Response,0.0,0.0,1.09
10390,BIG5,Average Response,0.0,0.0,1.29
10391,BIG5,Average Response,0.0,0.0,1.02
10392,BIG5,Average Response,0.0,0.0,1.0
10393,BIG5,Average Response,0.0,0.0,0.94
10394,BIG5,Average Response,0.0,0.0,1.02
10395,BIG5,Average Response,0.0,0.0,0.82
10396,BIG5,Average Response,0.0,0.0,1.39
10397,BIG5,Average Response,0.0,0.0,1.11
10398,BIG5,Average Response,0.0,0.0,1.25
10399,BIG5,Average Response,0.0,0.0,1.29
10400,BIG5,Average Response,0.0,0.0,1.37
10401,BIG5,Average Response,0.0,0.0,0.91
10402,BIG5,Average Response,0.0,0.0,0.77
10403,BIG5,Average Response,0.0,0.0,0.9
10404,BIG5,Average Response,0.0,0.0,1.43
10405,BIG5,Average Response,0.0,0.0,0.9
10406,BIG5,Average Response,0.0,0.0,0.91
10407,BIG5,Average Response,0.0,0.0,1.03
10408,BIG5,Average Response,0.0,0.0,1.04
10409,BIG5,Average Response,0.0,0.0,0.63
10410,BIG5,Average Response,0.0,0.0,0.72
10411,BIG5,Average Response,0.0,0.0,0.81
10412,BIG5,Average Response,0.0,0.0,1.46
10413,BIG5,Average Response,0.0,0.0,1.24
10414,BIG5,Average Response,0.0,0.0,0.77
10415,BIG5,Average Response,0.0,0.0,0.7
10416,BIG5,Average Response,0.0,0.0,0.93
10417,BIG5,Average Response,0.0,0.0,1.08
10418,BIG5,Average Response,0.0,0.0,1.53
10419,BIG5,Average Response,0.0,0.0,1.15
10420,BIG5,Average Response,0.0,0.0,1.12
10421,BIG5,Average Response,0.0,0.0,1.49
10422,BIG5,Average Response,0.0,0.0,1.1
10423,BIG5,Average Response,0.0,0.0,0.94
10424,BIG5,Average Response,0.0,0.0,0.9
10425,BIG5,Average Response,0.0,0.0,0.98
10426,BIG5,Average Response,0.0,0.0,1.46
10427,BIG5,Average Response,0.0,0.0,0.91
10428,BIG5,Average Response,0.0,0.0,1.34
10429,BIG5,Average Response,0.0,0.0,0.75
10430,BIG5,Average Response,0.0,0.0,0.91
10431,BIG5,Average Response,0.0,0.0,1.71
10432,BIG5,Average Response,0.0,0.0,0.93
10433,BIG5,Average Response,-0.314352,0.001447,1.19
10434,BIG5,Average Response,0.0,0.0,1.13
10435,BIG5,Average Response,0.0,0.0,1.38
10436,BIG5,Average Response,0.0,0.0,1.49
10437,BIG5,Average Response,0.0,0.0,1.42
10438,BIG5,Average Response,0.0,0.0,1.04
10439,BIG5,Average Response,0.0,0.0,1.06
10440,BIG5,Average Response,0.0,0.0,1.55
10441,BIG5,Average Response,0.0,0.0,1.2
10442,BIG5,Average Response,0.0,0.0,1.05
10443,BIG5,Average Response,0.0,0.0,0.9
10444,BIG5,Average Response,0.0,0.0,0.8
10445,BIG5,Average Response,0.0,0.0,1.21
10446,BIG5,Average Response,0.0,0.0,1.1
10447,BIG5,Average Response,0.0,0.0,0.98
10448,BIG5,Average Response,0.0,0.0,1.39
10449,BIG5,Average Response,0.0,0.0,0.89
10450,BIG5,Average Response,-0.314391,0.001445,1.48
10451,BIG5,Average Response,0.0,0.0,1.02
10452,BIG5,Average Response,0.0,0.0,1.27
10453,BIG5,Average Response,0.0,0.0,0.94
10454,BIG5,Average Response,0.0,0.0,1.23
10455,BIG5,Average Response,0.0,0.0,0.99
10456,BIG5,Average Response,-0.176433,0.079097,1.45
10457,BIG5,Average Response,0.0,0.0,1.38
10458,BIG5,Average Response,0.0,0.0,0.0
10459,BIG5,Average Response,0.0,0.0,1.49
10460,BIG5,Average Response,0.0,0.0,0.89
10461,BIG5,Average Response,0.0,0.0,0.83
10462,BIG5,Average Response,0.0,0.0,0.99
10463,BIG5,Average Response,0.0,0.0,1.15
10464,BIG5,Average Response,0.0,0.0,0.96
10465,BIG5,Average Response,-0.201916,0.043949,1.39
10466,BIG5,Average Response,0.0,0.0,1.23
10467,BIG5,Average Response,0.0,0.0,1.57
10468,BIG5,Average Response,-0.275591,0.005517,1.45
10469,BIG5,Average Response,0.0,0.0,1.16
10470,BIG5,Average Response,0.0,0.0,0.71
10471,BIG5,Average Response,0.0,0.0,1.23
10472,BIG5,Average Response,0.0,0.0,1.3
10473,BIG5,Average Response,0.0,0.0,1.53
10474,BIG5,Average Response,0.0,0.0,1.12
10475,BIG5,Average Response,0.0,0.0,1.34
10476,BIG5,Average Response,0.0,0.0,1.47
10477,BIG5,Average Response,0.0,0.0,1.01
10478,BIG5,Average Response,0.0,0.0,1.22
10479,BIG5,Average Response,0.0,0.0,1.2
10480,BIG5,Average Response,0.0,0.0,0.71
10481,BIG5,Average Response,-0.2853,0.004012,1.11
10482,BIG5,Average Response,0.0,0.0,1.38
10483,BIG5,Average Response,0.0,0.0,1.37
10484,BIG5,Average Response,0.0,0.0,1.48
10485,BIG5,Average Response,0.0,0.0,0.99
10486,BIG5,Average Response,0.0,0.0,1.33
10487,BIG5,Average Response,0.0,0.0,0.81
10488,BIG5,Average Response,0.0,0.0,1.08
10489,BIG5,Average Response,0.0,0.0,1.28
10490,BIG5,Average Response,0.0,0.0,1.27
10491,BIG5,Average Response,0.0,0.0,1.14
10492,BIG5,Average Response,0.0,0.0,1.45
10493,BIG5,Average Response,0.0,0.0,1.22
10494,BIG5,Average Response,0.0,0.0,1.14
10495,BIG5,Average Response,0.0,0.0,1.04
10496,BIG5,Average Response,0.0,0.0,1.37
10497,BIG5,Average Response,0.0,0.0,0.72
10498,BIG5,Average Response,0.0,0.0,1.49
10499,BIG5,Average Response,0.0,0.0,1.07
10500,BIG5,Average Response,0.0,0.0,0.9
10501,BIG5,Average Response,0.0,0.0,1.03
10502,BIG5,Average Response,0.0,0.0,1.09
10503,BIG5,Average Response,0.0,0.0,0.91
10504,BIG5,Average Response,0.0,0.0,1.12
10505,BIG5,Average Response,0.0,0.0,1.12
10506,BIG5,Average Response,0.0,0.0,1.58
10507,BIG5,Average Response,0.0,0.0,1.11
10508,BIG5,Average Response,0.0,0.0,1.41
10509,BIG5,Average Response,0.0,0.0,0.95
10510,BIG5,Average Response,0.0,0.0,1.01
10511,BIG5,Average Response,-0.283517,0.004258,1.36
10512,BIG5,Average Response,0.0,0.0,1.8
10513,BIG5,Average Response,0.0,0.0,1.21
10514,BIG5,Average Response,0.0,0.0,0.93
10515,BIG5,Average Response,0.0,0.0,0.96
10516,BIG5,Average Response,0.0,0.0,1.14
10517,BIG5,Average Response,0.0,0.0,1.07
10518,BIG5,Average Response,0.0,0.0,1.23
10519,BIG5,Average Response,0.0,0.0,0.93
10520,BIG5,Average Response,0.0,0.0,0.87
10521,BIG5,Average Response,0.0,0.0,1.08
10522,BIG5,Average Response,0.0,0.0,1.2
10523,BIG5,Average Response,0.0,0.0,0.94
10524,BIG5,Average Response,0.0,0.0,1.47
10525,BIG5,Average Response,0.0,0.0,1.39
10526,BIG5,Average Response,0.0,0.0,0.8
10527,BIG5,Average Response,0.0,0.0,0.75
10528,BIG5,Average Response,0.0,0.0,1.19
10529,BIG5,Average Response,0.0,0.0,1.55
10530,BIG5,Average Response,0.0,0.0,1.01
10531,BIG5,Average Response,0.0,0.0,1.03
10532,BIG5,Average Response,-0.198827,0.047354,1.01
10533,BIG5,Average Response,0.0,0.0,1.39
10534,BIG5,Average Response,0.0,0.0,0.96
10535,BIG5,Average Response,0.0,0.0,0.76
10536,BIG5,Average Response,-0.164711,0.101504,1.27
10537,BIG5,Average Response,0.0,0.0,0.99
10538,BIG5,Average Response,0.0,0.0,0.83
10539,BIG5,Average Response,0.0,0.0,1.41
10540,BIG5,Average Response,0.0,0.0,0.68
10541,BIG5,Average Response,0.0,0.0,1.47
10542,BIG5,Average Response,0.0,0.0,1.3
10543,BIG5,Average Response,0.0,0.0,1.34
10544,BIG5,Average Response,0.0,0.0,1.43
10545,BIG5,Average Response,0.0,0.0,1.51
10546,BIG5,Average Response,0.0,0.0,0.86
10547,BIG5,Average Response,0.0,0.0,1.23
10548,BIG5,Average Response,0.0,0.0,1.37
10549,BIG5,Average Response,0.0,0.0,1.12
10550,BIG5,Average Response,0.0,0.0,0.99
10551,BIG5,Average Response,0.0,0.0,1.3
10552,BIG5,Average Response,0.0,0.0,1.15
10553,BIG5,Average Response,0.0,0.0,1.13
10554,BIG5,Average Response,0.0,0.0,1.17
10555,BIG5,Average Response,0.0,0.0,1.41
10556,BIG5,Average Response,0.0,0.0,1.09
10557,BIG5,Average Response,0.0,0.0,1.42
10558,BIG5,Average Response,0.0,0.0,0.84
10559,BIG5,Average Response,0.0,0.0,1.15
10560,BIG5,Average Response,-0.242726,0.014964,1.22
10561,BIG5,Average Response,0.0,0.0,1.16
10562,BIG5,Average Response,0.0,0.0,1.32
10563,BIG5,Average Response,0.0,0.0,1.28
10564,BIG5,Average Response,0.0,0.0,0.76
10565,BIG5,Average Response,0.0,0.0,1.18
10566,BIG5,Average Response,0.0,0.0,1.27
10567,BIG5,Average Response,0.0,0.0,1.33
10568,BIG5,Average Response,0.0,0.0,0.95
10569,BIG5,Average Response,0.0,0.0,0.83
10570,BIG5,Average Response,0.0,0.0,1.17
10571,BIG5,Average Response,0.0,0.0,1.22
10572,BIG5,Average Response,0.0,0.0,0.96
10573,BIG5,Average Response,0.0,0.0,1.29
10574,BIG5,Average Response,0.0,0.0,0.94
10575,BIG5,Average Response,0.0,0.0,1.45
10576,BIG5,Average Response,-0.23763,0.017283,1.08
10577,BIG5,Average Response,0.0,0.0,1.08
10578,BIG5,Average Response,0.0,0.0,1.39
10579,BIG5,Average Response,0.0,0.0,1.44
10580,BIG5,Average Response,0.0,0.0,1.48
10581,BIG5,Average Response,0.0,0.0,1.21
10582,BIG5,Average Response,0.0,0.0,1.13
10583,BIG5,Average Response,0.0,0.0,1.17
10584,BIG5,Average Response,0.0,0.0,0.86
10585,BIG5,Average Response,0.0,0.0,1.08
10586,BIG5,Average Response,0.0,0.0,1.42
10587,BIG5,Average Response,0.0,0.0,0.9
10588,BIG5,Average Response,0.0,0.0,1.26
10589,BIG5,Average Response,0.0,0.0,1.54
10590,BIG5,Average Response,0.0,0.0,1.12
10591,BIG5,Average Response,0.0,0.0,1.17
10592,BIG5,Average Response,0.0,0.0,1.31
10593,BIG5,Average Response,0.0,0.0,1.59
10594,BIG5,Average Response,0.0,0.0,1.25
10595,BIG5,Average Response,0.0,0.0,1.15
10596,BIG5,Average Response,0.0,0.0,1.17
10597,BIG5,Average Response,0.0,0.0,1.12
10598,BIG5,Average Response,0.0,0.0,1.11
10599,BIG5,Average Response,0.0,0.0,1.21
10600,BIG5,Average Response,0.0,0.0,1.1
10601,BIG5,Average Response,0.0,0.0,1.18
10602,BIG5,Average Response,0.0,0.0,1.34
10603,BIG5,Average Response,0.0,0.0,1.35
10604,BIG5,Average Response,0.0,0.0,0.99
10605,BIG5,Average Response,0.0,0.0,1.2
10606,BIG5,Average Response,0.0,0.0,1.2
10607,BIG5,Average Response,0.0,0.0,1.36
10608,BIG5,Average Response,0.0,0.0,1.01
10609,BIG5,Average Response,0.0,0.0,1.16
10610,BIG5,Average Response,0.0,0.0,1.34
10611,BIG5,Average Response,0.0,0.0,1.1
10612,BIG5,Average Response,0.0,0.0,1.36
10613,BIG5,Average Response,0.0,0.0,1.35
10614,BIG5,Average Response,0.0,0.0,0.96
10615,BIG5,Average Response,0.0,0.0,1.59
10616,BIG5,Average Response,0.0,0.0,1.1
10617,BIG5,Average Response,0.0,0.0,1.17
10618,BIG5,Average Response,0.0,0.0,1.12
10619,BIG5,Average Response,0.0,0.0,1.06
10620,BIG5,Average Response,0.0,0.0,1.29
10621,BIG5,Average Response,0.0,0.0,1.27
10622,BIG5,Average Response,0.0,0.0,1.36
10623,BIG5,Average Response,0.0,0.0,0.9
10624,BIG5,Average Response,0.0,0.0,1.05
10625,BIG5,Average Response,0.0,0.0,1.07
10626,BIG5,Average Response,0.0,0.0,1.13
10627,BIG5,Average Response,0.0,0.0,0.66
10628,BIG5,Average Response,0.0,0.0,0.88
10629,BIG5,Average Response,0.0,0.0,0.9
10630,BIG5,Average Response,0.0,0.0,1.05
10631,BIG5,Average Response,0.0,0.0,1.35
10632,BIG5,Average Response,0.0,0.0,1.3
10633,BIG5,Average Response,0.0,0.0,0.86
10634,BIG5,Average Response,0.0,0.0,0.95
10635,BIG5,Average Response,0.0,0.0,1.11
10636,BIG5,Average Response,0.0,0.0,1.39
10637,BIG5,Average Response,0.0,0.0,1.52
10638,BIG5,Average Response,0.0,0.0,0.9
10639,BIG5,Average Response,0.0,0.0,1.27
10640,BIG5,Average Response,0.0,0.0,0.62
10641,BIG5,Average Response,0.0,0.0,0.65
10642,BIG5,Average Response,0.0,0.0,0.95
10643,BIG5,Average Response,0.0,0.0,0.8
10644,BIG5,Average Response,0.0,0.0,1.08
10645,BIG5,Average Response,0.0,0.0,0.95
10646,BIG5,Average Response,0.0,0.0,1.05
10647,BIG5,Average Response,0.0,0.0,1.35
10648,BIG5,Average Response,0.0,0.0,1.08
10649,BIG5,Average Response,0.0,0.0,0.92
10650,BIG5,Average Response,0.0,0.0,1.02
10651,BIG5,Average Response,0.0,0.0,1.19
10652,BIG5,Average Response,0.0,0.0,0.87
10653,BIG5,Average Response,0.0,0.0,1.26
10654,BIG5,Average Response,0.0,0.0,1.15
10655,BIG5,Average Response,0.0,0.0,1.14
10656,BIG5,Average Response,0.0,0.0,1.15
10657,BIG5,Average Response,0.0,0.0,1.17
10658,BIG5,Average Response,0.0,0.0,1.05
10659,BIG5,Average Response,0.0,0.0,1.0
10660,BIG5,Average Response,0.0,0.0,1.55
10661,BIG5,Average Response,0.0,0.0,1.04
10662,BIG5,Average Response,0.0,0.0,1.44
10663,BIG5,Average Response,0.0,0.0,1.42
10664,BIG5,Average Response,0.0,0.0,1.3
10665,BIG5,Average Response,0.0,0.0,1.06
10666,BIG5,Average Response,0.0,0.0,0.74
10667,BIG5,Average Response,0.0,0.0,1.27
10668,BIG5,Average Response,0.0,0.0,1.07
10669,BIG5,Average Response,0.0,0.0,1.56
10670,BIG5,Average Response,0.0,0.0,0.67
10671,BIG5,Average Response,0.0,0.0,1.13
10672,BIG5,Average Response,0.0,0.0,0.84
10673,BIG5,Average Response,0.0,0.0,1.27
10674,BIG5,Average Response,0.0,0.0,1.42
10675,BIG5,Average Response,0.0,0.0,1.24
10676,BIG5,Average Response,0.0,0.0,0.82
10677,BIG5,Average Response,0.0,0.0,1.26
10678,BIG5,Average Response,0.0,0.0,1.13
10679,BIG5,Average Response,0.0,0.0,1.05
10680,BIG5,Average Response,0.0,0.0,0.76
10681,BIG5,Average Response,0.0,0.0,1.08
10682,BIG5,Average Response,0.0,0.0,0.9
10683,BIG5,Average Response,0.0,0.0,1.45
10684,BIG5,Average Response,0.0,0.0,0.91
10685,BIG5,Average Response,0.0,0.0,1.43
10686,BIG5,Average Response,0.0,0.0,0.95
10687,BIG5,Average Response,0.0,0.0,1.23
10688,BIG5,Average Response,0.0,0.0,1.33
10689,BIG5,Average Response,-0.264118,0.007924,1.38
10690,BIG5,Average Response,0.0,0.0,1.02
10691,BIG5,Average Response,0.0,0.0,1.08
10692,BIG5,Average Response,0.0,0.0,1.14
10693,BIG5,Average Response,0.0,0.0,0.86
10694,BIG5,Average Response,0.0,0.0,1.16
10695,BIG5,Average Response,0.0,0.0,1.15
10696,BIG5,Average Response,0.0,0.0,1.21
10697,BIG5,Average Response,0.0,0.0,1.06
10698,BIG5,Average Response,0.0,0.0,1.14
10699,BIG5,Average Response,-0.225617,0.024009,1.47
10700,BIG5,Average Response,0.0,0.0,1.1
10701,BIG5,Average Response,0.0,0.0,1.31
10702,BIG5,Average Response,0.0,0.0,1.62
10703,BIG5,Average Response,0.0,0.0,1.31
10704,BIG5,Average Response,0.0,0.0,1.63
10705,BIG5,Average Response,0.0,0.0,1.45
10706,BIG5,Average Response,0.0,0.0,1.21
10707,BIG5,Average Response,-0.248223,0.01277,1.21
10708,BIG5,Average Response,0.0,0.0,0.89
10709,BIG5,Average Response,0.0,0.0,0.87
10710,BIG5,Average Response,0.0,0.0,1.13
10711,BIG5,Average Response,0.0,0.0,1.49
10712,BIG5,Average Response,0.0,0.0,1.06
10713,BIG5,Average Response,-0.202408,0.043426,1.24
10714,BIG5,Average Response,0.0,0.0,1.02
10715,BIG5,Average Response,0.0,0.0,1.13
10716,BIG5,Average Response,-0.158353,0.115588,1.21
10717,BIG5,Average Response,0.0,0.0,0.96
10718,BIG5,Average Response,0.0,0.0,0.96
10719,BIG5,Average Response,0.0,0.0,1.33
10720,BIG5,Average Response,0.0,0.0,1.04
10721,BIG5,Average Response,0.0,0.0,0.93
10722,BIG5,Average Response,0.0,0.0,1.31
10723,BIG5,Average Response,0.0,0.0,1.0
10724,BIG5,Average Response,0.0,0.0,1.19
10725,BIG5,Average Response,0.0,0.0,0.92
10726,BIG5,Average Response,-0.179863,0.073349,1.38
10727,BIG5,Average Response,0.0,0.0,1.24
10728,BIG5,Average Response,0.0,0.0,1.05
10729,BIG5,Average Response,0.0,0.0,1.29
10730,BIG5,Average Response,0.0,0.0,1.21
10731,BIG5,Average Response,0.0,0.0,1.15
10732,BIG5,Average Response,0.0,0.0,1.0
10733,BIG5,Average Response,0.0,0.0,1.47
10734,BIG5,Average Response,0.0,0.0,1.03
10735,BIG5,Average Response,0.0,0.0,1.18
10736,BIG5,Average Response,0.0,0.0,1.15
10737,BIG5,Average Response,0.0,0.0,1.28
10738,BIG5,Average Response,0.0,0.0,1.06
10739,BIG5,Average Response,0.0,0.0,1.11
10740,BIG5,Average Response,-0.323423,0.00103,1.2
10741,BIG5,Average Response,0.0,0.0,1.2
10742,BIG5,Average Response,0.0,0.0,0.93
10743,BIG5,Average Response,0.0,0.0,1.5
10744,BIG5,Average Response,0.0,0.0,1.33
10745,BIG5,Average Response,0.0,0.0,1.3
10746,BIG5,Average Response,0.0,0.0,1.03
10747,BIG5,Average Response,0.0,0.0,0.79
10748,BIG5,Average Response,0.0,0.0,1.04
10749,BIG5,Average Response,0.0,0.0,1.15
10750,BIG5,Average Response,0.0,0.0,1.0
10751,BIG5,Average Response,0.0,0.0,1.03
10752,BIG5,Average Response,0.0,0.0,1.1
10753,BIG5,Average Response,0.0,0.0,1.29
10754,BIG5,Average Response,0.0,0.0,1.13
10755,BIG5,Average Response,0.0,0.0,0.77
10756,BIG5,Average Response,0.0,0.0,1.06
10757,BIG5,Average Response,0.0,0.0,1.23
10758,BIG5,Average Response,0.0,0.0,1.05
10759,BIG5,Average Response,0.0,0.0,1.01
10760,BIG5,Average Response,0.0,0.0,1.19
10761,BIG5,Average Response,0.0,0.0,1.02
10762,BIG5,Average Response,0.0,0.0,1.65
10763,BIG5,Average Response,0.0,0.0,1.56
10764,BIG5,Average Response,0.0,0.0,1.12
10765,BIG5,Average Response,0.0,0.0,1.08
10766,BIG5,Average Response,0.0,0.0,0.85
10767,BIG5,Average Response,0.0,0.0,1.22
10768,BIG5,Average Response,0.0,0.0,1.54
10769,BIG5,Average Response,-0.236192,0.017991,1.44
10770,BIG5,Average Response,0.0,0.0,0.92
10771,BIG5,Average Response,0.0,0.0,1.09
10772,BIG5,Average Response,0.0,0.0,1.17
10773,BIG5,Average Response,0.0,0.0,1.0
10774,BIG5,Average Response,0.0,0.0,1.02
10775,BIG5,Average Response,0.0,0.0,1.26
10776,BIG5,Average Response,0.0,0.0,1.15
10777,BIG5,Average Response,0.0,0.0,0.94
10778,BIG5,Average Response,0.0,0.0,0.97
10779,BIG5,Average Response,0.0,0.0,1.27
10780,BIG5,Average Response,0.0,0.0,1.62
10781,BIG5,Average Response,0.0,0.0,1.53
10782,BIG5,Average Response,0.0,0.0,1.28
10783,BIG5,Average Response,0.0,0.0,0.96
10784,BIG5,Average Response,0.0,0.0,1.49
10785,BIG5,Average Response,0.0,0.0,1.17
10786,BIG5,Average Response,0.0,0.0,1.27
10787,BIG5,Average Response,-0.156675,0.119547,1.74
10788,BIG5,Average Response,0.0,0.0,1.16
10789,BIG5,Average Response,0.0,0.0,0.87
10790,BIG5,Average Response,0.0,0.0,1.14
10791,BIG5,Average Response,0.0,0.0,1.02
10792,BIG5,Average Response,0.0,0.0,1.0
10793,BIG5,Average Response,0.0,0.0,1.14
10794,BIG5,Average Response,0.0,0.0,1.12
10795,BIG5,Average Response,-0.193245,0.05406,1.5
10796,BIG5,Average Response,0.0,0.0,1.42
10797,BIG5,Average Response,0.0,0.0,0.88
10798,BIG5,Average Response,0.0,0.0,1.19
10799,BIG5,Average Response,0.0,0.0,0.99
10800,BIG5,Average Response,0.0,0.0,1.34
10801,BIG5,Average Response,0.0,0.0,0.95
10802,BIG5,Average Response,0.0,0.0,1.65
10803,BIG5,Average Response,0.0,0.0,1.07
10804,BIG5,Average Response,0.0,0.0,1.34
10805,BIG5,Average Response,0.0,0.0,0.88
10806,BIG5,Average Response,0.0,0.0,1.4
10807,BIG5,Average Response,0.0,0.0,1.32
10808,BIG5,Average Response,0.0,0.0,1.02
10809,BIG5,Average Response,0.0,0.0,1.33
10810,BIG5,Average Response,0.0,0.0,1.26
10811,BIG5,Average Response,0.0,0.0,0.98
10812,BIG5,Average Response,0.0,0.0,1.36
10813,BIG5,Average Response,0.0,0.0,0.97
10814,BIG5,Average Response,0.0,0.0,1.25
10815,BIG5,Average Response,-0.296258,0.002764,1.04
10816,BIG5,Average Response,0.0,0.0,1.43
10817,BIG5,Average Response,0.0,0.0,1.0
10818,BIG5,Average Response,0.0,0.0,1.27
10819,BIG5,Average Response,0.0,0.0,0.87
10820,BIG5,Average Response,0.0,0.0,0.9
10821,BIG5,Average Response,0.0,0.0,1.34
10822,BIG5,Average Response,0.0,0.0,1.14
10823,BIG5,Average Response,0.0,0.0,0.78
10824,BIG5,Average Response,0.0,0.0,1.06
10825,BIG5,Average Response,0.0,0.0,1.48
10826,BIG5,Average Response,0.0,0.0,1.22
10827,BIG5,Average Response,0.0,0.0,1.31
10828,BIG5,Average Response,0.0,0.0,1.07
10829,BIG5,Average Response,0.0,0.0,0.82
10830,BIG5,Average Response,0.0,0.0,1.08
10831,BIG5,Average Response,0.0,0.0,1.09
10832,BIG5,Average Response,0.0,0.0,1.28
10833,BIG5,Average Response,0.0,0.0,1.25
10834,BIG5,Average Response,0.0,0.0,1.44
10835,BIG5,Average Response,0.0,0.0,0.91
10836,BIG5,Average Response,0.0,0.0,1.34
10837,BIG5,Average Response,0.0,0.0,1.07
10838,BIG5,Average Response,0.0,0.0,1.43
10839,BIG5,Average Response,0.0,0.0,1.32
10840,BIG5,Average Response,0.0,0.0,0.92
10841,BIG5,Average Response,0.0,0.0,1.19
10842,BIG5,Average Response,0.0,0.0,1.4
10843,BIG5,Average Response,0.0,0.0,1.03
10844,BIG5,Average Response,0.0,0.0,1.12
10845,BIG5,Average Response,0.0,0.0,1.23
10846,BIG5,Average Response,0.0,0.0,1.44
10847,BIG5,Average Response,0.0,0.0,1.18
10848,BIG5,Average Response,0.0,0.0,1.3
10849,BIG5,Average Response,0.0,0.0,1.49
10850,BIG5,Average Response,0.0,0.0,1.67
10851,BIG5,Average Response,0.0,0.0,1.55
10852,BIG5,Average Response,-0.213597,0.032858,1.11
10853,BIG5,Average Response,0.0,0.0,1.32
10854,BIG5,Average Response,0.0,0.0,1.01
10855,BIG5,Average Response,0.0,0.0,1.02
10856,BIG5,Average Response,0.0,0.0,1.04
10857,BIG5,Average Response,0.0,0.0,0.77
10858,BIG5,Average Response,0.0,0.0,0.94
10859,BIG5,Average Response,0.0,0.0,0.78
10860,BIG5,Average Response,0.0,0.0,1.4
10861,BIG5,Average Response,0.0,0.0,0.94
10862,BIG5,Average Response,0.0,0.0,1.24
10863,BIG5,Average Response,0.0,0.0,1.16
10864,BIG5,Average Response,0.0,0.0,1.02
10865,BIG5,Average Response,0.0,0.0,0.9
10866,BIG5,Average Response,0.0,0.0,1.07
10867,BIG5,Average Response,0.0,0.0,1.32
10868,BIG5,Average Response,0.0,0.0,0.88
10869,BIG5,Average Response,0.0,0.0,0.79
10870,BIG5,Average Response,0.0,0.0,1.14
10871,BIG5,Average Response,0.0,0.0,1.09
10872,BIG5,Average Response,0.0,0.0,0.94
10873,BIG5,Average Response,0.0,0.0,0.96
10874,BIG5,Average Response,0.0,0.0,0.93
10875,BIG5,Average Response,0.0,0.0,1.39
10876,BIG5,Average Response,0.0,0.0,1.29
10877,BIG5,Average Response,0.0,0.0,1.63
10878,BIG5,Average Response,0.0,0.0,1.16
10879,BIG5,Average Response,0.0,0.0,0.69
10880,BIG5,Average Response,0.0,0.0,0.73
10881,BIG5,Average Response,0.0,0.0,1.4
10882,BIG5,Average Response,0.0,0.0,1.31
10883,BIG5,Average Response,0.0,0.0,0.74
10884,BIG5,Average Response,0.0,0.0,1.09
10885,BIG5,Average Response,-0.15164,0.132052,1.37
10886,BIG5,Average Response,0.0,0.0,1.28
10887,BIG5,Average Response,0.0,0.0,1.31
10888,BIG5,Average Response,0.0,0.0,1.29
10889,BIG5,Average Response,0.0,0.0,1.36
10890,BIG5,Average Response,0.0,0.0,0.98
10891,BIG5,Average Response,0.0,0.0,1.48
10892,BIG5,Average Response,0.0,0.0,1.48
10893,BIG5,Average Response,0.0,0.0,1.12
10894,BIG5,Average Response,0.0,0.0,1.1
10895,BIG5,Average Response,0.0,0.0,1.81
10896,BIG5,Average Response,0.0,0.0,1.17
10897,BIG5,Average Response,0.0,0.0,0.91
